TZ_CODE11,TZ_NAME11,SA2_11,SA2_NAME11,SA3_11,SA3_NAME11,SA4_11,SA4_NAME11,GSC District,LGA 2011 NAME,Precinct (Oct 16),ERP_2011,ERP_2016,ERP_2021,ERP_2026,ERP_2031,ERP_2036,ERP_2041,ERP_2046,ERP_2051,ERP_2056
2357,Padstow Industrial Area_Southern End,119011358,Padstow,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),0.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.23
2358,Padstow Station_North,119011358,Padstow,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Padstow,2214.00,2442.98,2498.03,2577.67,2684.51,2912.97,3185.74,3396.37,3573.28,3933.02
2359,Padstow_Spring St and Baldwin St,119011358,Padstow,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),1019.00,1032.99,1073.91,1118.12,1160.74,1238.53,1335.97,1413.28,1472.07,1635.27
2360,Padstow Station_South,119011358,Padstow,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Padstow,3097.00,3385.97,3523.97,3706.97,3878.98,4144.62,4527.39,4900.31,5326.27,5541.06
2361,Padstow Hts Primary School,119011358,Padstow,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),3096.92,3276.98,3403.39,3562.50,3685.86,3797.96,3976.93,4193.40,4450.16,4557.28
2362,Padstow_Adelaide Rd and Alma Rd,119011358,Padstow,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),2407.08,2388.87,2475.69,2592.38,2686.22,2773.12,2904.53,3060.11,3239.58,3323.14
2363,Padstow Heights,119011358,Padstow,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),2616.00,2633.15,2711.60,2835.73,2940.98,3039.35,3196.28,3381.54,3594.97,3689.83
2366,Milperra,119011359,Panania - Milperra - Picnic Point,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),2418.05,2364.15,2427.33,2514.56,2640.95,2953.28,3321.46,3577.73,3732.30,4399.50
2367,Mount St Joseph  High School,119011359,Panania - Milperra - Picnic Point,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown Airport,1569.95,1717.65,1775.99,1853.87,1938.45,2093.98,2285.60,2441.06,2570.80,2850.49
2368,Killara Res_Panania,119011359,Panania - Milperra - Picnic Point,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),2377.00,2537.98,2583.45,2680.50,2766.85,2846.10,2981.52,3146.06,3342.80,3422.60
2369,Blue Gum Farm Milperra,119011359,Panania - Milperra - Picnic Point,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),0.00,3.00,4.12,6.80,10.83,19.70,30.32,38.34,44.24,60.18
2370,Panania Station_North,119011359,Panania - Milperra - Picnic Point,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Panania,2873.00,3090.20,3180.54,3285.64,3375.80,3504.80,3690.95,3873.95,4083.90,4201.72
2371,Revesby_Tower St Public School,119011359,Panania - Milperra - Picnic Point,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),996.00,1065.99,1099.54,1139.05,1175.93,1236.46,1314.69,1381.45,1441.13,1549.95
2372,Panania Station_South,119011359,Panania - Milperra - Picnic Point,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Panania,2648.00,2841.98,2976.23,3120.93,3226.35,3327.68,3548.52,3815.30,4137.15,4238.52
2373,East Hills Station,119011359,Panania - Milperra - Picnic Point,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),2112.70,2254.98,2376.95,2530.35,2663.82,2848.76,3112.78,3373.08,3660.97,3856.10
2374,Panania_West,119011359,Panania - Milperra - Picnic Point,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),2067.00,2224.98,2319.11,2441.57,2537.64,2625.02,2761.50,2926.39,3121.52,3197.13
2375,Picnic Point,119011359,Panania - Milperra - Picnic Point,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),3152.64,3327.97,3484.74,3674.75,3820.03,3951.92,4166.44,4415.74,4691.32,4805.09
2376,Picnic Point High School,119011359,Panania - Milperra - Picnic Point,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),1838.42,2005.98,2088.61,2175.42,2253.16,2390.38,2557.02,2688.32,2797.70,2968.13
2377,Picnic Point_Georges River National Park,119011359,Panania - Milperra - Picnic Point,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),3021.24,3223.98,3377.79,3593.19,3766.28,3924.05,4187.65,4502.88,4858.79,4977.76
2380,Sir Joseph Banks High School,119011360,Revesby,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),2441.00,2552.98,2653.23,2749.54,2815.89,2875.56,2951.29,3042.11,3147.82,3222.46
2381,Greenway Shopping Village,119011360,Revesby,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),4335.00,4627.72,4907.48,5193.51,5398.31,5584.79,5865.85,6205.76,6612.17,6779.37
2382,Revesby_Wilberforce Rd and English St,119011360,Revesby,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),1527.00,1708.99,1799.53,1892.96,1964.43,2053.93,2177.61,2297.77,2421.09,2561.08
2383,Revesby Station_North,119011360,Revesby,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Revesby,1727.00,1957.99,1994.16,2095.45,2197.97,2312.34,2589.78,2916.67,3312.74,3399.16
2384,Revesby Station_South,119011360,Revesby,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Revesby,945.00,1055.99,1085.33,1132.28,1180.52,1254.09,1358.76,1468.55,1598.63,1644.54
2385,Padstow_Montgomery Av and Jamieson St,119011360,Revesby,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),1094.00,1210.01,1260.07,1325.85,1382.72,1455.21,1555.13,1653.00,1755.67,1854.90
2386,Panania_East,119011360,Revesby,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),1206.00,1247.99,1272.63,1314.44,1349.98,1386.19,1446.44,1517.89,1603.20,1642.00
2387,Revesby Heights,119011360,Revesby,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),2247.00,2469.80,2539.37,2662.02,2767.45,2864.57,3025.73,3218.45,3443.12,3528.55
2390,Birrong Station,119011361,Yagoona - Birrong,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),3055.10,3235.98,3327.80,3437.49,3685.74,4203.65,4637.82,4896.37,5064.33,5650.20
2391,Yagoona_O'Neil Park,119011361,Yagoona - Birrong,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),1202.52,1282.99,1309.35,1343.77,1436.99,1703.95,1973.00,2129.36,2187.45,2712.77
2392,Yagoona West,119011361,Yagoona - Birrong,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),1785.00,1943.99,2012.78,2098.03,2163.76,2223.44,2311.32,2417.25,2541.64,2602.44
2393,Yagoona,119011361,Yagoona - Birrong,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),3201.90,3486.97,3568.78,3643.44,3779.75,4158.12,4556.46,4794.40,4883.40,5712.94
2394,Yagoona_Graf Park,119011361,Yagoona - Birrong,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),2534.48,2750.98,3376.36,3992.42,4132.64,4275.01,4490.27,4709.82,4955.13,5152.77
2395,Yagoona Station_East,119011361,Yagoona - Birrong,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),2456.00,2486.83,2783.28,2991.64,3118.12,3268.01,3488.09,3714.49,3970.19,4134.22
2396,Yagoona_Edgar St and Elizabeth Cr,119011361,Yagoona - Birrong,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),1375.00,1487.99,1539.01,1601.22,1658.90,1747.78,1862.53,1964.26,2061.57,2202.91
2397,Yagoona Station_West,119011361,Yagoona - Birrong,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Yagoona,1426.00,1838.17,2017.91,2313.14,2563.20,2794.14,3471.62,4238.50,5113.67,5253.81
2398,Yagoona_Saltash St and Glassop St,119011361,Yagoona - Birrong,11901,Bankstown,119,Sydney - Inner South West,South,Bankstown (C),Bankstown (C) (REM),2754.00,3096.98,3201.82,3342.63,3454.26,3555.86,3722.62,3922.86,4156.61,4256.41
3900,Parklea Markets,116021309,Glenwood,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),4261.36,4221.01,4243.38,4264.57,4279.80,4318.55,4478.33,4669.20,4867.59,5141.48
3901,Glenwood_Glenwood Park Dr and Malvern Rd,116021309,Glenwood,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),3998.88,4266.31,4293.15,4317.73,4335.53,4384.11,4516.80,4629.81,4776.76,4979.16
3902,Glenwood,116021309,Glenwood,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),3949.00,4192.15,4214.91,4236.61,4252.31,4291.87,4485.50,4707.33,4934.65,5246.67
3903,Glenwood_Northwest Bvd and Greenhill Dr,116021309,Glenwood,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),3716.76,3988.27,4025.48,4051.38,4068.16,4133.32,4386.27,4620.41,4779.62,4997.93
3906,Castlebrook Lawn Cemetery and Crematorium,116021310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),2398.00,3229.48,3420.06,3491.16,3518.86,3866.43,4913.33,5651.57,6162.68,6866.43
3907,The Ponds,116021310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),572.88,3317.01,3395.56,3458.30,3507.98,3643.08,4004.68,4278.46,4484.19,4768.08
3908,Kellyville Ridge_Fyfe Rd and Braemont Av,116021310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),2583.10,3034.01,3092.09,3120.39,3135.03,3166.24,3249.51,3327.90,3396.08,3490.66
3909,Kellyville Ridge Public School,116021310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),1798.00,1872.00,1891.13,1903.38,1910.94,1932.69,1996.66,2046.01,2111.60,2202.28
3910,Newbury,116021310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),2296.48,2721.01,2970.27,3043.92,3063.15,3114.82,3306.33,3485.47,3644.83,3863.72
3911,The Ponds_Paddock St and Avon St,116021310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),1095.60,4463.52,4550.70,4632.02,4700.18,4973.64,5817.93,6509.15,7081.13,7865.84
3912,Kellyville Ridge_Cardinale St and Bruton Ave,116021310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),2498.34,4031.24,4117.31,4150.59,4156.92,4248.03,4644.01,5040.97,5418.34,5936.30
3913,Stanhope_Gardens Rothbury Tce and Newbury Av,116021310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),2072.00,2141.00,2242.16,2640.35,3025.48,3228.05,3401.11,3553.92,3684.59,3865.18
3914,Newbury_Fairholme Reserve,116021310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),2001.60,2152.00,2165.46,2176.90,2184.84,2205.74,2259.62,2300.73,2329.76,2370.26
3915,Stanhope Gardens,116021310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),3241.00,3939.22,3981.85,4008.89,4025.57,4115.91,4431.02,4721.27,4976.97,5329.44
3916,Parklea Maximum Security Prison,116021310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),755.00,1074.21,1192.77,1336.52,1463.77,1609.33,1726.04,1842.92,1960.63,2079.34
3917,Parklea_Davison Reserve,116021310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),1719.00,1831.00,1859.16,1874.09,1882.33,1927.62,2089.74,2240.29,2373.54,2557.26
3920,Hambledon Primary School,116021311,Quakers Hill - Acacia Gardens,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),3496.00,3469.01,3920.34,4625.09,5156.47,5457.16,5562.40,5652.69,5722.85,5820.86
3921,Quakers Hill,116021311,Quakers Hill - Acacia Gardens,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),3311.00,3390.11,3454.57,3498.72,3519.80,3542.14,3603.09,3703.36,3839.49,4027.43
3922,Quakers Hill Park,116021311,Quakers Hill - Acacia Gardens,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),2537.00,2601.22,2922.54,3669.82,4069.64,4245.90,4276.52,4306.66,4332.87,4364.77
3923,Barnier Primary School,116021311,Quakers Hill - Acacia Gardens,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),2557.00,2613.01,2685.54,2725.32,2742.23,2759.22,2808.97,2889.91,2999.58,3151.06
3924,Paterson Res,116021311,Quakers Hill - Acacia Gardens,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),3091.00,3065.01,3144.56,3183.07,3200.64,3237.58,3316.57,3427.67,3581.87,3794.70
3925,University of Western Sydney,116021311,Quakers Hill - Acacia Gardens,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,115.00,57.03,270.89,826.85,1121.10,1292.98,1508.64,1684.09,1828.23,2025.37
3926,Quakers Hill Station,116021311,Quakers Hill - Acacia Gardens,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),3679.72,4033.03,4251.42,4389.72,4437.37,4473.33,4587.52,4775.86,5032.40,5386.17
3927,Quakers Hill Plaza,116021311,Quakers Hill - Acacia Gardens,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),1490.00,1611.00,1772.00,1974.57,2156.27,2390.39,2932.47,3493.90,4070.76,4072.11
3928,Quakers Hill_Greenhalgh Reserve,116021311,Quakers Hill - Acacia Gardens,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),1387.00,1419.00,1471.27,1492.34,1501.41,1512.11,1528.64,1542.71,1553.19,1568.01
3929,Acacia Gardens_Corbin Reserve,116021311,Quakers Hill - Acacia Gardens,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),1608.28,1813.12,1866.74,2079.02,2141.73,2173.91,2208.00,2262.94,2337.21,2439.76
3930,Acacia Gardens_Waite Reserve,116021311,Quakers Hill - Acacia Gardens,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),Blacktown (C) (REM),3466.00,3576.01,3602.60,3624.96,3627.72,3718.19,4095.33,4441.53,4746.65,5165.72
3933,Vineyard Public School,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,197.00,163.00,480.27,1078.33,1720.94,2635.68,2849.84,3030.26,3170.38,3363.90
3934,Riverstone Sewage Treatment Plant,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,0.00,0.00,0.00,0.00,0.00,1.14,6.59,10.44,13.02,16.56
3935,Riverstone_Victoria St and Hamilton St,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,153.65,709.43,1677.02,2527.23,3287.45,4318.18,4813.20,5228.17,5549.91,5992.95
3936,Riverstone_Wianamatta Creek,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,0.00,21.00,37.53,90.11,149.95,453.68,1248.05,1790.65,2153.18,2651.95
3937,Riverstone_North of Station,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,6.63,6.00,15.17,25.22,34.88,43.49,45.97,48.59,51.19,54.78
3938,Riverstone_Garfield Rd and Clarke St,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,206.28,182.06,343.45,2016.82,3780.48,5475.40,5924.09,6292.66,6586.45,6992.09
3939,Proposed Rouse Hill Regional Park,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,48.90,30.00,129.25,676.29,1893.83,3391.44,3634.58,3840.93,4011.15,4246.32
3940,Riverstone Station_East,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,2542.00,2640.01,2858.09,2934.92,2962.45,3090.15,3625.73,4009.14,4267.61,4623.93
3941,Riverstone High School,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,245.37,160.03,495.65,1072.75,1684.08,2551.17,2847.49,3099.75,3297.90,3571.11
3942,Riverstone_Cleveland Road and Farm Road,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,316.00,308.00,671.69,1830.14,3148.94,4461.04,4898.10,5266.17,5571.01,5991.61
3943,Rouse Hill Regional Park,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),86.75,73.00,380.17,1341.25,2433.94,4156.72,4742.38,5273.52,5743.52,6391.13
3944,Riverstone Public School,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,2411.00,2519.01,2795.40,2889.97,2922.26,3039.01,3512.95,3852.52,4081.30,4396.77
3945,Riverstone Cemetery,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,91.60,120.03,419.04,1209.40,2094.22,3319.92,4732.56,5749.75,6473.79,7470.59
3946,Riverstone_McCulloch St and Cranbourne St,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,282.80,652.00,1378.48,2288.53,3193.97,4456.90,4703.95,4915.04,5081.40,5311.57
3947,Marsden Park_Wianamatta Creek,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,0.00,68.00,777.52,1669.83,2536.50,3721.93,3914.52,4087.87,4229.70,4425.93
3948,Rouse Hill_Tallawong Rd and Macquarie Rd,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),312.38,199.00,1725.42,4261.36,5735.31,6625.90,7763.02,8704.77,9481.27,10551.15
3949,Vinegar Hill,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),260.25,209.00,333.40,866.24,1485.43,2915.62,4625.57,5845.87,6704.84,7887.15
3950,Marsden Park_Clydesdale Dairy,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,13.26,89.00,1010.49,2176.28,3310.47,4856.01,5217.14,5543.04,5809.90,6178.44
3951,Riverstone,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,191.40,207.14,255.75,407.12,986.41,1996.35,2271.69,2512.80,2702.58,2963.92
3952,Schofields_Boundary Rd and Gordon Rd,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),NW Metro PURC (Rem),121.28,61.00,573.25,1103.77,1605.71,2296.06,2410.50,2607.32,2850.69,3185.99
3953,Schofields Park,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,1282.34,1755.12,2852.78,3829.82,4706.29,5890.81,6195.14,6452.75,6652.23,6928.04
3954,Marsden Park Public School,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,126.00,128.00,359.66,859.66,1406.81,1904.39,1939.62,1986.74,2037.70,2108.36
3955,Schofields_Vine St East and Carnarvon Rd,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,242.78,213.00,358.29,624.10,1033.54,1655.80,1825.48,1972.69,2087.73,2246.44
3956,Marsden Park,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,19.89,126.00,1408.37,3021.11,4587.50,6730.03,7235.15,7690.71,8063.52,8578.34
3957,Schofields_St Josephs,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,West Central,Blacktown (C),North West PGA,657.22,645.00,1441.39,2777.13,3466.09,3781.07,4027.88,4225.78,4381.86,4597.66
